,order,captiontime,caption,command,speed,item,m1,lorr,boxnum,emojistella,emojiben,who,talk,fadebefore,fadewho,fadeframe,fadetime,xstella,ystella,xstellasay,ystellasay,xben,yben,xbensay,ybensay,xm1,ym1,xitem,yitem,xleft,yleft,xright,yright,time,autotime,musictip,music,musictime,musicwait
uu1163,3361,,,cleanolall,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
uu1164,3362,,,,6,,,r,1,,,ben,我经常觉得自己写的是狗屎，每一天都在想全部推倒重来,,,,,,,,,,,,landr,,,,,,,,,,25,,,,
uu1165,3363,,,,6,,,r,2,,,ben,实现的过程也很苦,,,,,,,,,,,,landr,,,,,,,,,,8,,,,
uu1166,3364,,,,6,,,r,3,,,ben,只有想的时候是爽的，做的时候都是煎熬的,,,,,,,,,,,,landr,,,,,,,,,,19,,,,
uu1167,3365,,,,6,,,r,4,,,ben,但是睡一觉起来我又想做了,,,,,,,,,,,,landr,,,,,,,,,,12,,,,
uu1168,3366,,,cleanolall,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
uu1169,3367,,,,6,,,r,1,,,ben,所以我觉得我是有天赋的,,,,,,,,,,,,landr,,,,,,,,,,11,,,,
uu1170,3368,,,,6,,,r,2,,,ben,我的天赋就是：明知道人家天才做出来的东西我努力一辈子都够不到,,,,,,,,,,,,landr,,,,,,,,,,30,,,,
uu1171,3369,,,,6,,,r,3,,,ben,但我还是想做,,,,,,,,,,,,landr,,,,,,,,,,6,,,,
uu1172,3370,,,,6,,,l,4,,,stella,羡慕,,,,,,,,,,,,landr,,,,,,,,,,2,,,,
uu1173,3371,,,cleanolall,6,,,l,1,,,stella,兴趣就是最大的天赋呢,,,,,,,,,,,,landr,,,,,,,,,,10,,,,
uu1174,3372,,,,6,,,l,2,,,stella,我也希望有一天能找到能让我这么有兴趣的事,,,,,,,,,,,,landr,,,,,,,,,,9,,,,
uu1175,3373,,,,6,,,remoji,3,,,ben,11,,,,,,,,,,,,landr,,,,,,,,,,2,,,,
uu1176,3374,,,cleanolall,6,,,r,1,,,ben,而且我还有最好最好的收获,,,,,,,,,,,,landr,,,,,,,,,,12,,,,
uu1177,3375,,,,6,,,l,2,,,stella,什么呀,,,,,,,,,,,,landr,,,,,,,,,,3,,,,
uu1178,3376,,,,6,,,r,3,,,ben,遇到你了呀,,,,,,,,,,,,landr,,,,,,,,,,5,,,,
uu1179,3377,400,分镜渐出,cleanolall,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
uu1180,3378,,,,6,41,,special,ilikeyou,,,80,battery,,,,100,,,,,,,,,,,,,,,,,,7,,,,
4z2,3379,700,伴随电池消失分镜快速渐入,,6,,,special,,,,,,,fadein,,60,,,,,,,,,,,,,,,,,,0,,,,
uu1182,3380,,,,6,,,l,1,,,stella,你在干什么呢,,,,,,,,,,,,landr,,,,,,,,,,6,,,,
uu1183,3381,,,,6,,,r,2,,,ben,看动画,,,,,,,,,,,,landr,,,,,,,,,,3,,,,
uu1184,3382,,,,6,,,lemoji,3,,,stella,1,,,,,,,,,,,,landr,,,,,,,,,,1,,,,
uu1185,3383,,,,6,,,l,4,,,stella,看纸片人老婆,,,,,,,,,,,,landr,,,,,,,,,,6,,,,
uu1186,3384,,,cleanolall,6,,,r,1,,,ben,没有,,,,,,,,,,,,landr,,,,,,,,,,2,,,,
uu1187,3385,,,,6,,,r,2,,,ben,又不是喜欢一个角色就想着要占有人家,,,,,,,,,,,,landr,,,,,,,,,,17,,,,
uu1188,3386,,,,6,,,l,3,,,stella,开玩笑的嘛,,,,,,,,,,,,landr,,,,,,,,,,5,,,,
uu1189,3387,,,,6,,,r,4,,,ben,我知道,,,,,,,,,,,,landr,,,,,,,,,,3,,,,
uu1190,3388,,,cleanolall,6,,,r,1,,,ben,但是我有喜欢的人了，所以不能开玩笑,,,,,,,,,,,,landr,,,,,,,,,,17,,,,
uu1191,3389,900,这里Stella知道他要说什么了，开心的表情变皱眉,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
uu1192,3390,,,,6,,,r,2,,,ben,虽然她不答应我，但是,,,,,,,,,,,,landr,,,,,,,,,,10,,,,
uu1193,3391,,,,6,,,r,3,,,ben,喜欢就是，你只看得到她一个人了,,,,,,,,,,,,landr,,,,,,,,,,15,,,,
uu1194,3392,,,cleanolall,6,,,l,1,,,stella,哎呀,,,,,,,,,,,,landr,,,,,,,,,,2,,,,
uu1195,3393,,,,6,,,l,2,,,stella,你干嘛,,,,,,,,,,,,landr,,,,,,,,,,3,,,,
uu1196,3394,,,,6,,,r,3,,,ben,你说她会答应当我女朋友吗？,,,,,,,,,,,,landr,,,,,,,,,,13,,,,
uu1197,3395,,,,6,,,l,4,,,stella,不会哦,,,,,,,,,,,,landr,,,,,,,,,,3,,,,
uu1198,3396,800,ben伤心表情，但不体现在聊天,cleanolall,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
uu1199,3397,,,,6,,,l,1,,,stella,我们还没有在交往吧,,,,,,,,,,,,landr,,,,,,,,,,9,,,,
uu1200,3398,500,ben忍住伤心,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,
uu1201,3399,,,,6,,,r,2,,,ben,好吧,,,,,,,,,,,,landr,,,,,,,,,,2,,,,
uu1202,3400,,,,6,,,r,3,,,ben,那我过几天再问问,,,,,,,,,,,,landr,,,,,,,,,,8,,,,
uu1203,3401,400,分镜渐出,cleanolall,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
uu1204,3402,,,,6,43,,special,,,,990,battery,,,,200,,,,,,,,,,,,,,,,,,7,,,,
4plane,3403,,,olposition,6,,,special,,139,111,,,,fadein,,150,60,75,,,1286,77,,,,,960,540,650,125,1260,125,,0,,,,
uu1206,3404,,,,6,,,r,1,139,111,ben,今天的飞机吗？,,,,,,,,,,,,landr,,,,,,,,,,7,,,,
uu1207,3405,,,,6,,,l,2,139,111,stella,嗯,,,,,,,,,,,,landr,,,,,,,,,,1,,,,
uu1208,3406,,,,6,,,r,3,139,111,ben,好,,,,,,,,,,,,landr,,,,,,,,,,1,,,,
uu1209,3407,,,cleanolall,6,,,,,139,111,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
uu1210,3408,,,,6,,,r,1,139,111,ben,我也想和你一起去,,,,,,,,,,,,landr,,,,,,,,,,8,,,,
uu1211,3409,,,,6,,,l,2,140,111,stella,我就是回家啦,,stella,,40,,,,,,,,landr,,,,,,,,,,6,,,,
uu1212,3410,,,,6,,,r,3,140,111,ben,我知道,,,,,,,,,,,,landr,,,,,,,,,,3,,,,
uu1213,3411,,,,6,,,r,4,140,111,ben,想和你一起回家,,,,,,,,,,,,landr,,,,,,,,,,7,,,,
uu1214,3412,600,stella明显的皱眉,,6,,,special,,139,111,,gradual,,stella,,90,,,,,,,,,,,,,,,,,,7,,,,
uu1215,3413,,,cleanolall,6,,,l,1,139,111,stella,你上学的时候每个假期都回家吗？,,,,,,,,,,,,landr,,,,,,,,,,15,,,,
uu1216,3414,,,,6,,,r,2,139,111,ben,我在本地上学，每个周末都回家,,,,,,,,,,,,landr,,,,,,,,,,14,,,,
uu1217,3415,,,,6,,,l,3,139,111,stella,那你跟父母的关系一定很好,,,,,,,,,,,,landr,,,,,,,,,,12,,,,
uu1218,3416,,,,6,,,r,4,139,111,ben,还行，不会赶我,,,,,,,,,,,,landr,,,,,,,,,,7,,,,
uu1219,3417,,,cleanolall,6,,,lemoji,1,140,111,stella,1,,,,,,,,,,,,landr,,,,,,,,,,1,,,,
uu1220,3418,,,,6,,,r,2,140,111,ben,你放假不回家吗？,,,,,,,,,,,,landr,,,,,,,,,,8,,,,
uu1221,3419,,,,6,,,l,3,139,111,stella,还是要回的,,,,,,,,,,,,landr,,,,,,,,,,5,,,,
uu1222,3420,,,,6,,,l,4,139,111,stella,但是会晚一点回早一点走,,,,,,,,,,,,landr,,,,,,,,,,11,,,,
uu1223,3421,,,cleanolall,6,,,special,,139,110,,gradual,,ben,,70,,,,,,,,,,,,,,,,,,7,,,,
uu1224,3422,,,,6,,,r,1,139,110,ben,你回去以后要是,,,,,,,,,,,,landr,,,,,,,,,,7,,,,
uu1225,3423,,,,6,,,r,2,139,110,ben,有什么需要的一定随时叫我,,,,,,,,,,,,landr,,,,,,,,,,12,,,,
uu1226,3424,,,,6,,,r,3,139,110,ben,什么都行，我随时都在,,,,,,,,,,,,landr,,,,,,,,,,10,,,,
uu1227,3425,,,,6,,,l,4,139,110,stella,嗯,,,,,,,,,,,,landr,,,,,,,,,,1,,,,
uu1228,3426,,,cleanolall,6,,,l,1,139,110,stella,谢谢你,,,,,,,,,,,,landr,,,,,,,,,,3,,,,
uu1229,3427,,,,6,,,remoji,2,139,111,ben,2,,ben,,40,,,,,,,,landr,,,,,,,,,,1,,,,
uu1230,3428,,,cleanolall,6,,,,,139,111,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
uu1231,3429,,,,6,,,r,1,139,111,ben,那想点好的,,,,,,,,,,,,landr,,,,,,,,,,5,,,,
uu1232,3430,,,,6,,,r,2,139,111,ben,回去能见到以前的朋友,,,,,,,,,,,,landr,,,,,,,,,,10,,,,
uu1233,3431,,,cleanolall,6,,,,,139,111,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
uu12341,3432,,,,6,,,l,1,139,111,stella,其实也不好,,,,,,,,,,,,landr,,,,,,,,,,5,,,,
uu12342,3433,,,,6,,,l,2,139,111,stella,以前的朋友会和亲戚一样，问一些,,,,,,,,,,,,landr,,,,,,,,,,8,,,,
uu12343,3434,,,,6,,,r,3,139,111,ben,成绩怎么样，什么工作，赚多少钱,,,,,,,,,,,,landr,,,,,,,,,,15,,,,
uu12344,3435,,,,6,,,r,4,139,111,ben,人上人还是人下人,,,,,,,,,,,,landr,,,,,,,,,,8,,,,
uu12345,3436,,,cleanolall,6,,,lemoji,1,139,111,stella,1,,,,,,,,,,,,landr,,,,,,,,,,1,,,,
uu12346,3437,,,,6,,,l,2,139,111,stella,对,,,,,,,,,,,,landr,,,,,,,,,,1,,,,
uu12347,3438,,,,6,,,r,3,139,111,ben,嗨都这样,,,,,,,,,,,,landr,,,,,,,,,,4,,,,
uu12348,3439,,,cleanolall,6,,,r,1,139,111,ben,住多大驴棚,,,,,,,,,,,,landr,,,,,,,,,,5,,,,
uu12349,3440,,,,6,,,r,2,139,111,ben,吃什么饲料,,,,,,,,,,,,landr,,,,,,,,,,5,,,,
uu12350,3441,,,,6,,,r,3,139,111,ben,在哪家名牌农场深造,,,,,,,,,,,,landr,,,,,,,,,,9,,,,
uu12351,3442,,,,6,,,r,4,139,111,ben,不聊这些还有什么可聊的呢？,,,,,,,,,,,,landr,,,,,,,,,,13,,,,
uu12352,3443,,,cleanolall,6,,,r,1,139,111,ben,如果还有别的可聊的，那农场主可就要注意了,,,,,,,,,,,,landr,,,,,,,,,,20,,,,
uu12353,3444,,,,6,,,r,2,139,111,ben,工作量没有饱和，上流社会的宣传也没有到位,,,,,,,,,,,,landr,,,,,,,,,,20,,,,
uu12354,3445,500,伴随立绘的笑,,6,,,lemoji,3,140,111,stella,1,,stella,,40,,,,,,,,landr,,,,,,,,,,1,,,,
uu1248,3446,,,cleanolall,6,,,r,1,140,111,ben,没事,,,,,,,,,,,,landr,,,,,,,,,,2,,,,
uu1249,3447,,,,6,,,r,2,140,111,ben,你要是出席社交场合没话说就找我，我陪你,,,,,,,,,,,,landr,,,,,,,,,,19,,,,
uu1250,3448,,,,6,,,r,3,140,111,ben,随叫随到,,,,,,,,,,,,landr,,,,,,,,,,4,,,,
uu1251,3449,,,,6,,,lemoji,4,139,111,stella,0,,stella,,30,,,,,,,,landr,,,,,,,,,,1,,,,
uu1252,3450,,,cleanolall,6,,,l,1,139,111,stella,好,,,,,,,,,,,,landr,,,,,,,,,,1,,,,
uu1253,3451,,,,6,,,remoji,2,139,111,ben,2,,,,,,,,,,,,landr,,,,,,,,,,1,,,,
uu1254,3452,,,,6,,,l,3,139,111,stella,要去机场啦,,,,,,,,,,,,landr,,,,,,,,,,5,,,,
uu1255,3453,,,,6,,,l,4,139,111,stella,下飞机再聊哦,,,,,,,,,,,,landr,,,,,,,,,,6,,,,
uu1256,3454,,,cleanolall,6,,,r,1,139,111,ben,好好快去吧,,,,,,,,,,,,landr,,,,,,,,,,5,,,,
uu1257,3455,,,,6,,,r,2,139,111,ben,随时叫我,,,,,,,,,,,,landr,,,,,,,,,,4,,,,
uu1258,3456,,,,6,,,l,3,139,111,stella,好,,,,,,,,,,,,landr,,,,,,,,,,1,,,,
uu1259,3457,,,cleanolall,6,,,special,,139,111,,,,fadeout,,150,,,,,,,,,,,,,,,,,,0,,,,
uu1260,3458,,,,6,42,,special,,,,130,battery,,,,140,,,,,,,,,,,,,,,,,,7,,,,
4donkey2,3459,400,分镜渐入,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
uu1262,3460,,,,6,,,r,1,,,ben,你说假如有一天有人垄断了土地,,,,,,,,,,,,landr,,,,,,,,,,14,,,,
uu1263,3461,,,,6,,,r,2,,,ben,几个人用机器就能种出来所有人吃的粮食,,,,,,,,,,,,landr,,,,,,,,,,18,,,,
uu1264,3462,,,,6,,,r,3,,,ben,那是不是真正的：没有资本家我们就饿死了,,,,,,,,,,,,landr,,,,,,,,,,19,,,,
uu1265,3463,,,,6,,,lemoji,4,,,stella,0,,,,,,,,,,,,landr,,,,,,,,,,1,,,,
uu1266,3464,,,cleanolall,6,,,l,1,,,stella,没有资本家机器就是大家的了,,,,,,,,,,,,landr,,,,,,,,,,13,,,,
uu1267,3465,,,,6,,,r,2,,,ben,啧啧,,,,,,,,,,,,landr,,,,,,,,,,2,,,,
uu1268,3466,,,,6,,,r,3,,,ben,你不尊重私有财产哦,,,,,,,,,,,,landr,,,,,,,,,,9,,,,
uu1269,3467,,,,6,,,lemoji,4,,,stella,1,,,,,,,,,,,,landr,,,,,,,,,,1,,,,
uu1270,3468,,,cleanolall,6,,,l,1,,,stella,我想起来一个笑话,,,,,,,,,,,,landr,,,,,,,,,,8,,,,
uu1271,3469,,,,6,,,remoji,2,,,ben,你说,,,,,,,,,,,,landr,,,,,,,,,,2,,,,
uu1272,3470,,,cleanolall,6,,,l,1,,,stella,一群工人走进厂长的办公室，说<class='bold'>现在工厂是他们的了</class>,,,,,,,,,,,,landr,,,,,,,,,,22,,,,
uu1273,3471,,,,6,,,l,2,,,stella,厂长说<class='bandi'>你们侵犯私人财产，这个工厂是我的</class>,,,,,,,,,,,,landr,,,,,,,,,,19,,,,
uu1274,3472,,,,6,,,l,3,,,stella,工人们就问他：<class='bold'>那你怎么得到这个工厂的呢？</class>,,,,,,,,,,,,landr,,,,,,,,,,19,,,,
uu1275,3473,,,,6,,,l,4,,,stella,厂长说<class='bandi'>是我父亲留给我的</class>,,,,,,,,,,,,landr,,,,,,,,,,11,,,,
uu1276,3474,,,cleanolall,6,,,l,1,,,stella,<class='bold'>那你父亲是怎么得到这个工厂的呢？</class>,,,,,,,,,,,,landr,,,,,,,,,,15,,,,
uu1277,3475,,,,6,,,l,2,,,stella,<class='bandi'>他父亲留给他的</class>,,,,,,,,,,,,landr,,,,,,,,,,7,,,,
uu1278,3476,,,,6,,,l,3,,,stella,<class='bold'>那他父亲呢？</class>,,,,,,,,,,,,landr,,,,,,,,,,5,,,,
uu1279,3477,,,,6,,,l,4,,,stella,<class='bandi'>他父亲的父亲留给他的</class>,,,,,,,,,,,,landr,,,,,,,,,,10,,,,
uu1280,3478,,,cleanolall,6,,,l,1,,,stella,<class='bold'>那他父亲的父亲呢？</class>,,,,,,,,,,,,landr,,,,,,,,,,8,,,,
uu1281,3479,,,,6,,,l,2,,,stella,<class='bandi'>那是他战斗得来的</class>,,,,,,,,,,,,landr,,,,,,,,,,8,,,,
uu1282,3480,,,,6,,,l,3,,,stella,工人们笑了，说：,,,,,,,,,,,,landr,,,,,,,,,,8,,,,
uu1283,3481,,,,6,,,l,4,,,stella,<class='bold'>是的，我们这次也是一样</class>,,,,,,,,,,,,landr,,,,,,,,,,8,,,,
uu1284,3482,,,cleanolall,5,,,r,1,,,ben,哈哈哈哈哈哈哈哈,,,,,,,,,,,,landr,,,,,,,,,,8,,,,
uu1285,3483,,,,6,,,r,2,,,ben,这个好,,,,,,,,,,,,landr,,,,,,,,,,3,,,,
uu1286,3484,,,,6,,,r,3,,,ben,这个好,,,,,,,,,,,,landr,,,,,,,,,,3,,,,
uu1287,3485,,,,6,,,r,4,,,ben,这个太本质了,,,,,,,,,,,,landr,,,,,,,,,,6,,,,
uu1288,3486,,,cleanolall,6,,,r,1,,,ben,谁的财产积累不都是从<class='bold'>在地球上画个圈说这是我的了</class>开始的呢？,,,,,,,,,,,,landr,,,,,,,,,,24,,,,
uu1289,3487,,,,6,,,lemoji,2,,,stella,1,,,,,,,,,,,,landr,,,,,,,,,,1,,,,
uu1290,3488,,,,6,,,r,3,,,ben,我就想过做这样的游戏,,,,,,,,,,,,landr,,,,,,,,,,10,,,,
uu1291,3489,,,,6,,,r,4,,,ben,文明类游戏,,,,,,,,,,,,landr,,,,,,,,,,5,,,,
uu1292,3490,,,cleanolall,6,,,r,1,,,ben,从原始时代开始玩,,,,,,,,,,,,landr,,,,,,,,,,8,,,,
uu1293,3491,,,,6,,,r,2,,,ben,一开始你是什么都没有的原始人,,,,,,,,,,,,landr,,,,,,,,,,14,,,,
uu1294,3492,,,,6,,,r,3,,,ben,有一天你发现你可以纠结起一伙人，你们要是一伙人打一个人，没人打得过你们,,,,,,,,,,,,landr,,,,,,,,,,29,,,,
uu1295,3493,,,,6,,,r,4,,,ben,于是你们就把其他人一个一个都收拾了，然后宣布这片地方属于我们了,,,,,,,,,,,,landr,,,,,,,,,,27,,,,
uu1296,3494,,,cleanolall,6,,,r,1,,,ben,地是我们的，地里长出来的粮食动物也是我们的,,,,,,,,,,,,landr,,,,,,,,,,21,,,,
uu1297,3495,,,,6,,,r,2,,,ben,你们要吃我们地里的东西就得给我们干活！,,,,,,,,,,,,landr,,,,,,,,,,19,,,,
uu1298,3496,,,,6,,,r,3,,,ben,当然我的设定比较宅心仁厚，现实里输了直接就成奴隶了,,,,,,,,,,,,landr,,,,,,,,,,25,,,,
uu1299,3497,,,,6,,,r,4,,,ben,哪有你选的份,,,,,,,,,,,,landr,,,,,,,,,,6,,,,
uu1300,3498,,,,6,,,lemoji,1,,,stella,1,,,,,cleanol1,,,,,,,landr,,,,,,,,,,1,,,,
uu1301,3499,,,cleanolall,6,,,r,1,,,ben,然后日子就这么过着，直到有一天有一个聪明的穷鬼发明了机器,,,,,,,,,,,,landr,,,,,,,,,,28,,,,
uu1302,3500,,,,6,,,r,2,,,ben,机器这玩意好啊，效率高多了,,,,,,,,,,,,landr,,,,,,,,,,13,,,,
uu1303,3501,,,,6,,,r,3,,,ben,不过我们现在是贵族了，道德高尚，肯定不能再巧取豪夺了,,,,,,,,,,,,landr,,,,,,,,,,26,,,,
uu1304,3502,,,,6,,,r,4,,,ben,我们就跟穷鬼商量,,,,,,,,,,,,landr,,,,,,,,,,8,,,,
uu1305,3503,,,cleanolall,6,,,r,1,,,ben,你有机器但没钱量产，我们有钱没机器，那咱们可以合作一起发大财,,,,,,,,,,,,landr,,,,,,,,,,30,,,,
uu1306,3504,,,,6,,,r,2,,,ben,他能不答应吗？,,,,,,,,,,,,landr,,,,,,,,,,7,,,,
uu1307,3505,,,,6,,,r,3,,,ben,然后我们就开始机器生产，把手工生产的笨穷鬼全挤死,,,,,,,,,,,,landr,,,,,,,,,,24,,,,
uu1308,3506,,,cleanolall,6,,,r,1,,,ben,笨穷鬼就只能来找我们：老爷行行好吧,,,,,,,,,,,,landr,,,,,,,,,,17,,,,
uu1309,3507,,,,6,,,r,2,,,ben,那我们宅心仁厚啊，怎么忍心看他们活不下去,,,,,,,,,,,,landr,,,,,,,,,,20,,,,
uu1310,3508,,,,6,,,r,3,,,ben,就想着也把机器卖给他们好了,,,,,,,,,,,,landr,,,,,,,,,,13,,,,
uu1311,3509,,,,6,,,lemoji,4,,,stella,1,,,,,,,,,,,,landr,,,,,,,,,,1,,,,
uu1312,3510,,,cleanolall,6,,,r,1,,,ben,笑什么，法律上我们完全可以不卖,,,,,,,,,,,,landr,,,,,,,,,,15,,,,
uu1313,3511,,,,6,,,r,2,,,ben,是我们心善明白吗，宁愿自己吃亏少赚钱也要帮他们,,,,,,,,,,,,landr,,,,,,,,,,23,,,,
uu1314,3512,,,,6,,,lemoji,3,,,stella,1,,,,,,,,,,,,landr,,,,,,,,,,1,,,,
uu1315,3513,,,cleanolall,6,,,r,1,,,ben,但你要是买不起那就没办法了,,,,,,,,,,,,landr,,,,,,,,,,13,,,,
uu1316,3514,,,,6,,,r,2,,,ben,我们虽然善良，但绝不能助长不劳而获的不正之风,,,,,,,,,,,,landr,,,,,,,,,,22,,,,
uu1317,3515,,,,6,,,r,3,,,ben,这叫既善良又有社会责任感,,,,,,,,,,,,landr,,,,,,,,,,12,,,,
uu1318,3516,,,,6,,,lemoji,4,,,stella,1,,,,,,,,,,,,landr,,,,,,,,,,1,,,,
uu1319,3517,,,cleanolall,6,,,r,1,,,ben,什么，你说你没有不劳而获，你每天也劳动10小时？,,,,,,,,,,,,landr,,,,,,,,,,24,,,,
uu1320,3518,,,,6,,,r,2,,,ben,那没办法，自由竞争嘛，只能怪你不聪明,,,,,,,,,,,,landr,,,,,,,,,,18,,,,
uu1321,3519,,,,6,,,r,3,,,ben,为什么人家<class='bold'>看见水蒸气顶开壶盖就能发明蒸汽机</class>，你就不行？,,,,,,,,,,,,landr,,,,,,,,,,25,,,,
uu1322,3520,,,,6,,,r,4,,,ben,还不是你不聪明？,,,,,,,,,,,,landr,,,,,,,,,,8,,,,
uu1323,3521,,,cleanolall,6,,,lemoji,1,,,stella,1,,,,,,,,,,,,landr,,,,,,,,,,1,,,,
uu1324,3522,,,,6,,,r,2,,,ben,哎，但我实在是宅心仁厚，见不得人受苦,,,,,,,,,,,,landr,,,,,,,,,,18,,,,
uu1325,3523,,,,6,,,r,3,,,ben,这样吧，我把我们的机器租给你用,,,,,,,,,,,,landr,,,,,,,,,,15,,,,
uu1326,3524,,,,6,,,r,4,,,ben,只要你肯努力，多干活多生孩子,,,,,,,,,,,,landr,,,,,,,,,,14,,,,
uu1327,3525,,,cleanolall,6,,,r,1,,,ben,生十个孩子，这样你们一家人一起努力,,,,,,,,,,,,landr,,,,,,,,,,17,,,,
uu1328,3526,,,,6,,,r,2,,,ben,攒十年钱就能买一台自己的机器了,,,,,,,,,,,,landr,,,,,,,,,,15,,,,
uu1329,3527,,,,6,,,r,3,,,ben,那时候好日子不就来了吗？,,,,,,,,,,,,landr,,,,,,,,,,12,,,,
uu1330,3528,,,,6,,,lemoji,4,,,stella,1,,,,,,,,,,,,landr,,,,,,,,,,1,,,,
uu1331,3529,,,cleanolall,6,,,r,1,,,ben,什么，你说一天工作16个小时太苦了,,,,,,,,,,,,landr,,,,,,,,,,17,,,,
uu1332,3530,,,,6,,,r,2,,,ben,我不也监督了一天你们工作吗，我叫苦了吗？,,,,,,,,,,,,landr,,,,,,,,,,20,,,,
uu1333,3531,,,,6,,,r,3,,,ben,知道为什么是我领导你们，而不是你们领导我吗？,,,,,,,,,,,,landr,,,,,,,,,,22,,,,
uu1334,3532,,,,6,,,r,4,,,ben,就是因为我比你们吃了更多的苦，但从没像你们那样抱怨,,,,,,,,,,,,landr,,,,,,,,,,25,,,,
uu1335,3533,,,cleanolall,6,,,r,1,,,ben,你们下了班就能不管不顾睡大觉，我能吗？,,,,,,,,,,,,landr,,,,,,,,,,19,,,,
uu1336,3534,,,,6,,,r,2,,,ben,我还得去应酬，去那些什么ktv娱乐城，继续工作到白天,,,,,,,,,,,,landr,,,,,,,,,,26,,,,
uu1337,3535,,,,6,,,r,3,,,ben,我是为了什么，为我自己吗？,,,,,,,,,,,,landr,,,,,,,,,,13,,,,
uu1338,3536,,,,6,,,r,4,,,ben,我是为了订单，是为了你们有工作有饭吃！,,,,,,,,,,,,landr,,,,,,,,,,19,,,,
uu1339,3537,,,cleanolall,6,,,r,1,,,ben,为了你们弄得我现在看到龙虾就想吐,,,,,,,,,,,,landr,,,,,,,,,,16,,,,
uu1340,3538,,,,6,,,r,2,,,ben,不感恩就算了还恨我，真是养了一群白眼狼！,,,,,,,,,,,,landr,,,,,,,,,,20,,,,
uu1341,3539,,,,6,,,l,3,,,stella,哈哈哈哈哈哈,,,,,,,,,,,,landr,,,,,,,,,,6,,,,
uu1342,3540,,,cleanolall,6,,,r,1,,,ben,后来机器越来越先进啦,,,,,,,,,,,,landr,,,,,,,,,,10,,,,
uu1343,3541,,,,6,,,r,2,,,ben,所有岗位都可以被机器代替啦,,,,,,,,,,,,landr,,,,,,,,,,13,,,,
uu1344,3542,,,,6,,,r,3,,,ben,于是我们宣布：,,,,,,,,,,,,landr,,,,,,,,,,7,,,,
uu1345,3543,,,,6,,,r,4,,,ben,<class='bandi'>我们一直以来都痛心，明明一直宅心仁厚地给你们活路，却被你们说是剥削</class>,,,,,,,,,,,,landr,,,,,,,,,,29,,,,
uu1346,3544,,,cleanolall,6,,,r,1,,,ben,<class='bandi'>好吧，从今以后我们再也不剥会削你们啦，你们都回家去吧</class>,,,,,,,,,,,,landr,,,,,,,,,,24,,,,
uu1347,3545,,,,6,,,r,2,,,ben,从此地球上再也没有雇佣关系了，人类永远摆脱了剥削,,,,,,,,,,,,landr,,,,,,,,,,24,,,,
uu1348,3546,,,,6,,,r,3,,,ben,可喜可贺，可喜可贺,,,,,,,,,,,,landr,,,,,,,,,,9,,,,
uu1349,3547,,,,6,,,lemoji,4,,,stella,1,,,,,,,,,,,,landr,,,,,,,,,,1,,,,
uu1350,3548,,,cleanolall,6,,,r,1,,,ben,你说到那时候，人家肯施舍你一份工作，你不得发自肺腑的给人家磕一个吗？,,,,,,,,,,,,landr,,,,,,,,,,29,,,,
uu1351,3549,,,,6,,,lemoji,2,,,stella,1,,,,,,,,,,,,landr,,,,,,,,,,1,,,,
uu1352,3550,,,,6,,,l,3,,,stella,不用说那时候，现在很多人都觉得是老板养着他的呀,,,,,,,,,,,,landr,,,,,,,,,,23,,,,
uu1353,3551,,,,6,,,r,4,,,ben,确实,,,,,,,,,,,,landr,,,,,,,,,,2,,,,
uu1354,3552,,,cleanolall,6,,,r,1,,,ben,你说奴隶制多蠢啊,,,,,,,,,,,,landr,,,,,,,,,,8,,,,
uu1355,3553,,,,6,,,r,2,,,ben,你拿鞭子抽人家让人家跪下，人家能不恨你吗？,,,,,,,,,,,,landr,,,,,,,,,,21,,,,
uu1356,3554,,,,6,,,r,3,,,ben,雇佣制就不一样了，你不仅不会被恨,,,,,,,,,,,,landr,,,,,,,,,,16,,,,
uu1357,3555,,,,6,,,r,4,,,ben,你还会得到<class='bold'>被羡慕</class>,,,,,,,,,,,,landr,,,,,,,,,,7,,,,
uu1358,3556,,,cleanolall,6,,,r,1,,,ben,他们不仅给你打工，还能让你精神也爽,,,,,,,,,,,,landr,,,,,,,,,,17,,,,
uu1359,3557,,,,6,,,lemoji,2,,,stella,1,,,,,,,,,,,,landr,,,,,,,,,,1,,,,
uu1360,3558,,,cleanolall,6,,,l,1,,,stella,而且雇佣制更划算,,,,,,,,,,,,landr,,,,,,,,,,8,,,,
uu1361,3559,,,,6,,,r,2,,,ben,因为怀揣着梦想所以工作更努力吗,,,,,,,,,,,,landr,,,,,,,,,,15,,,,
uu1362,3560,,,,6,,,l,3,,,stella,是呀,,,,,,,,,,,,landr,,,,,,,,,,2,,,,
